task_id,method,model,success,steps,wrong_tool_count,premature_action_count,avg_tools_per_step,total_tokens
calendar_invite_026,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,6097
calendar_move_027,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.0,2071
calendar_summarize_028,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,6046
calendar_invite_029,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,6097
calendar_move_030,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.0,2055
calendar_summarize_031,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,6024
calendar_invite_032,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,6097
calendar_move_033,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.0,2078
email_draft_000,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,5955
email_summarize_001,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2980
email_deadline_002,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,3027
email_draft_003,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,6078
email_summarize_004,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2918
email_deadline_005,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2992
email_draft_006,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,6015
email_summarize_007,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2937
email_deadline_008,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2993
email_draft_009,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,6067
email_summarize_010,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2941
email_deadline_011,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,3002
email_draft_012,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,5,3,0,5.0,5137
email_summarize_013,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2933
email_deadline_014,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2985
email_draft_015,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,5955
email_summarize_016,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2941
email_deadline_017,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,3022
email_draft_018,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,6069
email_summarize_019,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2922
email_deadline_020,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2986
email_draft_021,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,5930
email_summarize_022,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2937
email_deadline_023,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2993
email_draft_024,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,5929
email_summarize_025,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2912
email_deadline_026,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2979
email_draft_027,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,6180
email_summarize_028,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2944
email_deadline_029,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2964
email_draft_030,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,6068
email_summarize_031,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2942
email_deadline_032,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,3011
email_draft_033,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,6078
file_section_000,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2971
file_summary_001,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2895
file_extract_002,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,6,0,5.0,5750
file_section_003,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2922
file_summary_004,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2908
file_extract_005,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,6,0,5.0,5857
file_section_006,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2946
file_summary_007,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2917
file_extract_008,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,5899
file_section_009,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2936
file_summary_010,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2928
file_extract_011,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,6,0,5.0,5869
file_section_012,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2942
file_summary_013,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2869
file_extract_014,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,6,4,0,5.0,5952
file_section_015,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2972
file_summary_016,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2929
file_extract_017,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,6,0,5.0,5811
file_section_018,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2922
file_summary_019,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2898
file_extract_020,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,6,0,5.0,5808
file_section_021,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2951
file_summary_022,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2891
file_extract_023,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,5.0,5936
file_section_024,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2939
file_summary_025,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2927
file_extract_026,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2952
file_section_027,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,5.0,2945
file_summary_028,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2869
file_extract_029,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.0,5964
file_section_030,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2980
file_summary_031,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2928
file_extract_032,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,6,0,5.0,5827
file_section_033,keyword_top_5,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,5.0,2940
calendar_move_000,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2838
calendar_summarize_001,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,10.0,8430
calendar_invite_002,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_003,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2856
calendar_summarize_004,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4144
calendar_invite_005,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_006,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2839
calendar_summarize_007,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,10.0,8433
calendar_invite_008,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2894
calendar_move_009,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2848
calendar_summarize_010,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,4,2,0,10.0,5560
calendar_invite_011,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_012,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2845
calendar_summarize_013,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4211
calendar_invite_014,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2857
calendar_move_015,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2852
calendar_summarize_016,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4151
calendar_invite_017,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_018,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2851
calendar_summarize_019,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4145
calendar_invite_020,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8533
calendar_move_021,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2837
calendar_summarize_022,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4151
calendar_invite_023,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_024,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2848
calendar_summarize_025,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4166
calendar_invite_026,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,4,3,0,10.0,5718
calendar_move_027,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2845
calendar_summarize_028,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4151
calendar_invite_029,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_030,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2844
calendar_summarize_031,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4145
calendar_invite_032,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8552
calendar_move_033,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,10.0,2846
email_draft_000,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8180
email_summarize_001,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4094
email_deadline_002,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4135
email_draft_003,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4274
email_summarize_004,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4063
email_deadline_005,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4074
email_draft_006,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4161
email_summarize_007,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4077
email_deadline_008,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4082
email_draft_009,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8367
email_summarize_010,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4067
email_deadline_011,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4071
email_draft_012,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8550
email_summarize_013,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4095
email_deadline_014,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4105
email_draft_015,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,4,3,0,10.0,5649
email_summarize_016,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4059
email_deadline_017,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4135
email_draft_018,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4155
email_summarize_019,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4049
email_deadline_020,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4088
email_draft_021,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,4,3,0,10.0,5573
email_summarize_022,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4103
email_deadline_023,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4147
email_draft_024,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8394
email_summarize_025,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4053
email_deadline_026,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4071
email_draft_027,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4191
email_summarize_028,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,10.0,8543
email_deadline_029,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4101
email_draft_030,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4159
email_summarize_031,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4097
email_deadline_032,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4169
email_draft_033,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4198
file_section_000,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4184
file_summary_001,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4096
file_extract_002,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4047
file_section_003,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4138
file_summary_004,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4016
file_extract_005,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4138
file_section_006,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4177
file_summary_007,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4076
file_extract_008,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4037
file_section_009,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4150
file_summary_010,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4107
file_extract_011,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4070
file_section_012,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4157
file_summary_013,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4023
file_extract_014,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,4,2,0,10.0,5437
file_section_015,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4186
file_summary_016,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4034
file_extract_017,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4061
file_section_018,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4139
file_summary_019,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4020
file_extract_020,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,10.0,8292
file_section_021,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4175
file_summary_022,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4030
file_extract_023,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,10.0,8226
file_section_024,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4163
file_summary_025,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4106
file_extract_026,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,5,3,0,10.0,6838
file_section_027,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4140
file_summary_028,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4014
file_extract_029,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4070
file_section_030,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4191
file_summary_031,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,1,0,10.0,4034
file_extract_032,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4122
file_section_033,keyword_top_10,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,10.0,4127
calendar_move_000,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2167
calendar_summarize_001,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5810
calendar_invite_002,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,1983
calendar_move_003,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2179
calendar_summarize_004,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5799
calendar_invite_005,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,2023
calendar_move_006,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2195
calendar_summarize_007,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5794
calendar_invite_008,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,2023
calendar_move_009,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2171
calendar_summarize_010,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5812
calendar_invite_011,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,1983
calendar_move_012,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2157
calendar_summarize_013,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5811
calendar_invite_014,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,2,0,6.0,3148
calendar_move_015,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2167
calendar_summarize_016,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,4,2,0,5.0,3731
calendar_invite_017,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,2022
calendar_move_018,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2179
calendar_summarize_019,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5831
calendar_invite_020,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,6.5,6394
calendar_move_021,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2159
calendar_summarize_022,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5789
calendar_invite_023,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,2,0,6.0,3114
calendar_move_024,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2171
calendar_summarize_025,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,4,0,5.333333333333333,5811
calendar_invite_026,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,2022
calendar_move_027,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2166
calendar_summarize_028,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,4.666666666666667,2704
calendar_invite_029,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,1980
calendar_move_030,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2167
calendar_summarize_031,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,6,4,0,5.333333333333333,5776
calendar_invite_032,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,5.5,2022
calendar_move_033,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,2,0,0,6.5,2184
email_draft_000,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,False,6,5,0,6.333333333333333,6341
email_summarize_001,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3112
email_deadline_002,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3128
email_draft_003,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3264
email_summarize_004,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3116
email_deadline_005,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3148
email_draft_006,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3279
email_summarize_007,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3125
email_deadline_008,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3128
email_draft_009,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3251
email_summarize_010,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3147
email_deadline_011,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3104
email_draft_012,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3295
email_summarize_013,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3111
email_deadline_014,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3111
email_draft_015,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3278
email_summarize_016,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3126
email_deadline_017,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3135
email_draft_018,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3260
email_summarize_019,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3116
email_deadline_020,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3101
email_draft_021,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3247
email_summarize_022,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3125
email_deadline_023,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3103
email_draft_024,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3280
email_summarize_025,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3143
email_deadline_026,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3105
email_draft_027,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3296
email_summarize_028,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3106
email_deadline_029,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3112
email_draft_030,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3247
email_summarize_031,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3126
email_deadline_032,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.333333333333333,3135
email_draft_033,state_aware,us.anthropic.claude-sonnet-4-20250514-v1:0,True,3,0,0,6.666666666666667,3262
